DistrictName,Vndr,Loc,GPmRFI
Chicago,TEXASBKMN-i,124,6960
Georgia,TEXASBKMN-i,125,9114
Georgia,TEXASBKMN-i,126,7792
St. Louis,TEXASBKMN-i,127,1370
Dallas Flagship,TEXASBKMN-r,1,110432
Dallas South,TEXASBKMN-r,2,13273
Tarrant County,TEXASBKMN-r,3,24103
San Antonio,TEXASBKMN-r,4,11440
Austin,TEXASBKMN-r,5,28124
Houston North,TEXASBKMN-r,6,15611
Austin,TEXASBKMN-r,7,22721
Dallas North,TEXASBKMN-r,8,3361
Houston North,TEXASBKMN-r,9,15988
San Antonio,TEXASBKMN-r,10,10712
Houston South,TEXASBKMN-r,11,9729
Tarrant County,TEXASBKMN-r,12,15247
Kentucky,TEXASBKMN-r,13,6721
Wisconsin,TEXASBKMN-r,14,4705
Houston South,TEXASBKMN-r,15,17083
Dallas South,TEXASBKMN-r,16,14296
Austin,TEXASBKMN-r,17,34848
Tarrant County,TEXASBKMN-r,18,13460
Columbus,TEXASBKMN-r,19,10051
Houston South,TEXASBKMN-r,20,10471
Houston North,TEXASBKMN-r,21,19675
Washington,TEXASBKMN-r,22,19851
Minnesota,TEXASBKMN-r,23,19707
Houston South,TEXASBKMN-r,24,20048
San Antonio,TEXASBKMN-r,25,9527
Minnesota,TEXASBKMN-r,26,20793
Washington,TEXASBKMN-r,27,1179
San Antonio,TEXASBKMN-r,29,10767
Southern Ohio,TEXASBKMN-r,30,20260
Midwest,TEXASBKMN-r,31,26640
Southern Ohio,TEXASBKMN-r,32,11246
Tarrant County,TEXASBKMN-r,33,27227
Washington,TEXASBKMN-r,34,32440
Wisconsin,TEXASBKMN-r,35,7776
Minnesota,TEXASBKMN-r,36,20964
California,TEXASBKMN-r,37,32893
Dallas North,HRO-r,59,24600
Tarrant County,HRO-r,60,19600
Penn-Cleveland,HRO-r,61,15569
Penn-Cleveland,HRO-r,62,14444
Washington,HRO-r,64,19694
Dallas North,HRO-r,65,25348
Penn-Cleveland,HRO-r,66,20140
California,HRO-r,67,40742
Minnesota,HRO-r,68,23061
Arizona,HRO-r,69,19509
Midwest,HRO-r,70,39159
Washington,HRO-r,71,16198
Arizona,HRO-r,72,20437
Midwest,HRO-r,73,43887
Houston South,HRO-r,74,21239
Austin,HRO-r,75,31309
Austin,HRO-r,76,17253
Penn-Cleveland,HRO-r,77,28020
Midwest,HRO-r,78,22059
Southern Ohio,HRO-r,80,15582
Tarrant County,HRO-r,81,30092
Southern Ohio,HRO-r,82,23315
Dallas South,HRO-r,83,28147
Midwest,HRO-r,84,34104
Dallas North,HRO-r,85,26702
Midwest,HRO-r,86,34649
Chicago,HRO-r,87,27179
Kentucky,HRO-r,88,12858
Chicago,HRO-r,90,17628
Columbus,HRO-r,91,11519
Columbus,HRO-r,92,1469
Minnesota,HRO-r,93,2103
Chicago,HRO-r,94,11793
Houston South,HRO-r,95,22349
Minnesota,HRO-r,96,30729
Kentucky,HRO-r,97,14007
Tarrant County,HRO-r,98,22551
Midwest,HRO-r,99,51314
Indiana,HRO-r,100,24728
Chicago,HRO-r,101,11361
Indiana,HRO-r,102,19235
Wisconsin,HRO-r,103,12420
Austin,HRO-r,104,30445
Oklahoma,HRO-r,105,19816
Arizona,HRO-r,106,12817
Southern Ohio,HRO-r,107,19605
Chicago,HRO-r,108,11539
Dallas South,HRO-r,109,32524
Oklahoma,HRO-r,110,21846
Tarrant County,HRO-r,111,13177
California,HRO-r,112,32946
San Antonio,HRO-r,113,15331
Oklahoma,HRO-r,114,20677
Chicago,HRO-r,115,16426
Kentucky,HRO-r,116,13168
Chicago,HRO-r,117,14858
Austin,HRO-r,118,26524
Chicago,HRO-r,119,16335
St. Louis,HRO-r,120,18222
Columbus,HRO-r,121,8544
California,HRO-r,122,18567
St. Louis,HRO-r,123,19026
Chicago,HRO-r,124,10424
Georgia,HRO-r,125,14894
Georgia,HRO-r,126,15912
St. Louis,HRO-r,127,9233
Dallas Flagship,TRO,1,277113
Dallas South,TRO,2,34805
Tarrant County,TRO,3,59810
San Antonio,TRO,4,38041
Austin,TRO,5,100278
Houston North,TRO,6,42153
Austin,TRO,7,55843
Dallas North,TRO,8,28956
Houston North,TRO,9,52562
San Antonio,TRO,10,38013
Houston South,TRO,11,52285
Tarrant County,TRO,12,42512
Kentucky,TRO,13,36699
Wisconsin,TRO,14,23976
Houston South,TRO,15,60386
Dallas South,TRO,16,25576
Austin,TRO,17,94280
Tarrant County,TRO,18,44412
Columbus,TRO,19,29754
Houston South,TRO,20,46912
Houston North,TRO,21,52079
Washington,TRO,22,64324
Minnesota,TRO,23,55130
Houston South,TRO,24,57803
San Antonio,TRO,25,41620
Minnesota,TRO,26,60869
Washington,TRO,27,4442
San Antonio,TRO,29,41851
Southern Ohio,TRO,30,56981
Midwest,TRO,31,79547
Southern Ohio,TRO,32,33681
Tarrant County,TRO,33,68053
Washington,TRO,34,73798
Wisconsin,TRO,35,38166
Minnesota,TRO,36,53452
California,TRO,37,92114
Indiana,TRO,38,53035
Indiana,TRO,39,50873
Columbus,TRO,40,44586
Wisconsin,TRO,41,20468
Penn-Cleveland,TRO,42,28637
Dallas North,TRO,43,24287
Houston North,TRO,44,56884
Southern Ohio,TRO,45,62329
Dallas South,TRO,46,39242
Indiana,TRO,47,56558
Kentucky,CDC-n,97,146457
Tarrant County,CDC-n,98,120952
Midwest,CDC-n,99,226248
Indiana,CDC-n,100,129499
Chicago,CDC-n,101,73430
Indiana,CDC-n,102,131193
Wisconsin,CDC-n,103,114927
Austin,CDC-n,104,176780
Oklahoma,CDC-n,105,141131
Arizona,CDC-n,106,106034
Southern Ohio,CDC-n,107,163520
Chicago,CDC-n,108,120008
Dallas South,CDC-n,109,175807
Oklahoma,CDC-n,110,134960
Tarrant County,CDC-n,111,87561
California,CDC-n,112,189363
San Antonio,CDC-n,113,126517
Oklahoma,CDC-n,114,95772
Chicago,CDC-n,115,77172
Kentucky,CDC-n,116,132568
Chicago,CDC-n,117,107891
Austin,CDC-n,118,133785
Chicago,CDC-n,119,144428
St. Louis,CDC-n,120,97343
Columbus,CDC-n,121,84254
California,CDC-n,122,93847
St. Louis,CDC-n,123,109110
Chicago,CDC-n,124,78407
Georgia,CDC-n,125,98398
Georgia,CDC-n,126,97039
St. Louis,CDC-n,127,28764
Dallas Flagship,IDAURORA-i,1,335
Dallas South,IDAURORA-i,2,141
Tarrant County,IDAURORA-i,3,83
San Antonio,IDAURORA-i,4,69
Austin,IDAURORA-i,5,171
Houston North,IDAURORA-i,6,124
Austin,IDAURORA-i,7,65
Dallas North,IDAURORA-i,8,121
Houston North,IDAURORA-i,9,121
San Antonio,IDAURORA-i,10,31
Houston South,IDAURORA-i,11,120
Tarrant County,IDAURORA-i,12,116
Kentucky,IDAURORA-i,13,25
Wisconsin,IDAURORA-i,14,12
Houston South,IDAURORA-i,15,198
Austin,IDAURORA-i,17,131
Tarrant County,IDAURORA-i,18,210
Columbus,IDAURORA-i,19,24
Houston South,IDAURORA-i,20,215
Houston North,IDAURORA-i,21,56
Washington,IDAURORA-i,22,40
Minnesota,IDAURORA-i,23,61
Houston South,IDAURORA-i,24,96
San Antonio,IDAURORA-i,25,286
Minnesota,IDAURORA-i,26,157
Washington,IDAURORA-i,27,6
San Antonio,IDAURORA-i,29,183
Southern Ohio,IDAURORA-i,30,130
Midwest,IDAURORA-i,31,248
Southern Ohio,IDAURORA-i,32,64
Tarrant County,IDAURORA-i,33,100
Washington,IDAURORA-i,34,72
Wisconsin,IDAURORA-i,35,48
Minnesota,IDAURORA-i,36,193
California,IDAURORA-i,37,44
Indiana,IDAURORA-i,38,106
Indiana,IDAURORA-i,39,118
Columbus,IDAURORA-i,40,177
Wisconsin,IDAURORA-i,41,93
Penn-Cleveland,IDAURORA-i,42,89
Dallas North,IDAURORA-i,43,146
Houston North,IDAURORA-i,44,224
Southern Ohio,IDAURORA-i,45,69
Dallas South,IDAURORA-i,46,196
Indiana,IDAURORA-i,47,151
Washington,IDAURORA-i,48,90
Dallas South,IDAURORA-i,49,169
Penn-Cleveland,IDAURORA-i,50,90
Wisconsin,IDAURORA-i,51,87
Columbus,IDAURORA-i,52,50
Minnesota,IDAURORA-i,53,93
Washington,IDAURORA-i,54,63
California,IDAURORA-i,55,129
Houston North,IDAURORA-i,56,177
Austin,IDAURORA-i,57,129
Dallas North,IDAURORA-i,58,139
Dallas North,IDAURORA-i,59,130
Tarrant County,IDAURORA-i,60,54
Penn-Cleveland,IDAURORA-i,61,0
Penn-Cleveland,IDAURORA-i,62,71
Washington,IDAURORA-i,64,108
Dallas North,IDAURORA-i,65,247
Penn-Cleveland,IDAURORA-i,66,100
California,IDAURORA-i,67,94
Minnesota,IDAURORA-i,68,115
Arizona,IDAURORA-i,69,80
Midwest,IDAURORA-i,70,115
Washington,IDAURORA-i,71,68
Arizona,IDAURORA-i,72,16
Midwest,IDAURORA-i,73,126
Houston South,IDAURORA-i,74,198
Austin,IDAURORA-i,75,79
Austin,IDAURORA-i,76,136
Penn-Cleveland,IDAURORA-i,77,87
Midwest,IDAURORA-i,78,82
Southern Ohio,IDAURORA-i,80,69
Tarrant County,IDAURORA-i,81,155
Southern Ohio,IDAURORA-i,82,37
Dallas South,IDAURORA-i,83,176
Midwest,IDAURORA-i,84,121
Dallas North,IDAURORA-i,85,192
Chicago,IDCROWNB&C-r,108,1575
Dallas South,IDCROWNB&C-r,109,2477
Oklahoma,IDCROWNB&C-r,110,2241
Tarrant County,IDCROWNB&C-r,111,1692
California,IDCROWNB&C-r,112,3050
San Antonio,IDCROWNB&C-r,113,2304
Oklahoma,IDCROWNB&C-r,114,1663
Chicago,IDCROWNB&C-r,115,2085
Kentucky,IDCROWNB&C-r,116,1899
Chicago,IDCROWNB&C-r,117,1672
Austin,IDCROWNB&C-r,118,2289
Chicago,IDCROWNB&C-r,119,2081
St. Louis,IDCROWNB&C-r,120,1911
Columbus,IDCROWNB&C-r,121,1455
California,IDCROWNB&C-r,122,2023
St. Louis,IDCROWNB&C-r,123,2043
Chicago,IDCROWNB&C-r,124,1301
Georgia,IDCROWNB&C-r,125,2783
Georgia,IDCROWNB&C-r,126,2214
St. Louis,IDCROWNB&C-r,127,647
Dallas Flagship,IDCROWNPOI-i,1,46
Dallas South,IDCROWNPOI-i,2,7
Tarrant County,IDCROWNPOI-i,3,8
San Antonio,IDCROWNPOI-i,4,13
Austin,IDCROWNPOI-i,5,21
Houston North,IDCROWNPOI-i,6,37
Austin,IDCROWNPOI-i,7,15
Dallas North,IDCROWNPOI-i,8,1
Houston North,IDCROWNPOI-i,9,11
San Antonio,IDCROWNPOI-i,10,12
Houston South,IDCROWNPOI-i,11,5
Tarrant County,IDCROWNPOI-i,12,12
Kentucky,IDCROWNPOI-i,13,16
Wisconsin,IDCROWNPOI-i,14,10
Houston South,IDCROWNPOI-i,15,11
Dallas South,IDCROWNPOI-i,16, $- 
Austin,IDCROWNPOI-i,17,20
Tarrant County,IDCROWNPOI-i,18,6
Columbus,IDCROWNPOI-i,19,9
Houston South,IDCROWNPOI-i,20,15
Houston North,IDCROWNPOI-i,21,11
Washington,IDCROWNPOI-i,22,19
Minnesota,IDCROWNPOI-i,23,30
Houston South,IDCROWNPOI-i,24,20
San Antonio,IDCROWNPOI-i,25,10
Minnesota,IDCROWNPOI-i,26,25
San Antonio,IDCROWNPOI-i,29,12
Southern Ohio,IDCROWNPOI-i,30,17
Midwest,IDCROWNPOI-i,31,28
Southern Ohio,IDCROWNPOI-i,32,20
Tarrant County,IDCROWNPOI-i,33,16
Washington,IDCROWNPOI-i,34,7
Wisconsin,IDCROWNPOI-i,35,17
Minnesota,IDCROWNPOI-i,36,7
California,IDCROWNPOI-i,37,24
Indiana,IDCROWNPOI-i,38,17
Indiana,IDCROWNPOI-i,39,12
Columbus,IDCROWNPOI-i,40,17
Wisconsin,IDCROWNPOI-i,41,25
Penn-Cleveland,IDCROWNPOI-i,42,12
Dallas North,IDCROWNPOI-i,43,5
Houston North,IDCROWNPOI-i,44,32
Southern Ohio,IDCROWNPOI-i,45,18
Dallas South,IDCROWNPOI-i,46,5
Indiana,IDCROWNPOI-i,47,20
Washington,IDCROWNPOI-i,48,20
Dallas South,IDCROWNPOI-i,49,-3
Penn-Cleveland,IDCROWNPOI-i,50,12
Wisconsin,IDCROWNPOI-i,51,21
Columbus,IDCROWNPOI-i,52,18
Minnesota,IDCROWNPOI-i,53,10
Washington,IDCROWNPOI-i,54,15
California,IDCROWNPOI-i,55,21
Houston North,IDCROWNPOI-i,56,9
Austin,IDCROWNPOI-i,57,20
Dallas North,IDCROWNPOI-i,58,16
Dallas North,IDCROWNPOI-i,59,21
Tarrant County,IDCROWNPOI-i,60,4
Penn-Cleveland,IDCROWNPOI-i,61,14
Penn-Cleveland,IDCROWNPOI-i,62,16
Washington,IDCROWNPOI-i,64,12
Dallas North,IDCROWNPOI-i,65,14
Penn-Cleveland,IDCROWNPOI-i,66,24
California,IDCROWNPOI-i,67,16
Minnesota,IDCROWNPOI-i,68,41
Arizona,IDCROWNPOI-i,69,28
Midwest,IDCROWNPOI-i,70,10
Washington,IDCROWNPOI-i,71,7
Arizona,IDCROWNPOI-i,72,16
Midwest,IDCROWNPOI-i,73,19
Houston South,IDCROWNPOI-i,74,20
Austin,IDCROWNPOI-i,75,32
Austin,IDCROWNPOI-i,76,10
Penn-Cleveland,IDCROWNPOI-i,77,13
Midwest,IDCROWNPOI-i,78,50
Southern Ohio,IDCROWNPOI-i,80,24
Tarrant County,IDCROWNPOI-i,81,15
Southern Ohio,IDCROWNPOI-i,82,12
Dallas South,IDCROWNPOI-i,83,10
Midwest,IDCROWNPOI-i,84,11
Dallas North,IDCROWNPOI-i,85,12
Midwest,IDCROWNPOI-i,86,18
Chicago,IDCROWNPOI-i,87,34
Kentucky,IDCROWNPOI-i,88,14
Chicago,IDCROWNPOI-i,90,19
Columbus,IDCROWNPOI-i,91,28
Minnesota,IDCROWNPOI-i,93,26
Chicago,IDCROWNPOI-i,94,9
Houston South,IDCROWNPOI-i,95,28
Minnesota,IDCROWNPOI-i,96,25
Kentucky,IDCROWNPOI-i,97,18
Tarrant County,IDCROWNPOI-i,98,14
Tarrant County,IDMELISSA&-i,18,182
Columbus,IDMELISSA&-i,19,138
Houston South,IDMELISSA&-i,20,529
Houston North,IDMELISSA&-i,21,265
Washington,IDMELISSA&-i,22,297
Minnesota,IDMELISSA&-i,23,154
Houston South,IDMELISSA&-i,24,473
San Antonio,IDMELISSA&-i,25,306
Minnesota,IDMELISSA&-i,26,189
Washington,IDMELISSA&-i,27,21
San Antonio,IDMELISSA&-i,29,243
Southern Ohio,IDMELISSA&-i,30,389
Midwest,IDMELISSA&-i,31,378
Southern Ohio,IDMELISSA&-i,32,181
Tarrant County,IDMELISSA&-i,33,308
Washington,IDMELISSA&-i,34,167
Wisconsin,IDMELISSA&-i,35,293
Minnesota,IDMELISSA&-i,36,285
California,IDMELISSA&-i,37,244
Indiana,IDMELISSA&-i,38,158
Indiana,IDMELISSA&-i,39,210
Columbus,IDMELISSA&-i,40,181
Wisconsin,IDMELISSA&-i,41,167
Penn-Cleveland,IDMELISSA&-i,42,200
Dallas North,IDMELISSA&-i,43,195
Houston North,IDMELISSA&-i,44,339
Southern Ohio,IDMELISSA&-i,45,296
Dallas South,IDMELISSA&-i,46,238
Indiana,IDMELISSA&-i,47,262
Washington,IDMELISSA&-i,48,332
Dallas South,IDMELISSA&-i,49,208
Penn-Cleveland,IDMELISSA&-i,50,141
Wisconsin,IDMELISSA&-i,51,209
Columbus,IDMELISSA&-i,52,151
Minnesota,IDMELISSA&-i,53,141
Washington,IDMELISSA&-i,54,185
California,IDMELISSA&-i,55,229
Houston North,IDMELISSA&-i,56,562
Austin,IDMELISSA&-i,57,296
Dallas North,IDMELISSA&-i,58,331
Dallas North,IDMELISSA&-i,59,214
Tarrant County,IDMELISSA&-i,60,194
Penn-Cleveland,IDMELISSA&-i,61,141
Penn-Cleveland,IDMELISSA&-i,62,144
Washington,IDMELISSA&-i,64,350
Dallas North,IDMELISSA&-i,65,736
Penn-Cleveland,IDMELISSA&-i,66,193
California,IDMELISSA&-i,67,355
Minnesota,IDMELISSA&-i,68,230
Arizona,IDMELISSA&-i,69,177
Midwest,IDMELISSA&-i,70,319
Washington,IDMELISSA&-i,71,214
Arizona,IDMELISSA&-i,72,195
Midwest,IDMELISSA&-i,73,363
Houston South,IDMELISSA&-i,74,510
Austin,IDMELISSA&-i,75,226
Austin,IDMELISSA&-i,76,149
Penn-Cleveland,IDMELISSA&-i,77,169
Midwest,IDMELISSA&-i,78,166
Southern Ohio,IDMELISSA&-i,80,127
Tarrant County,IDMELISSA&-i,81,533
Southern Ohio,IDMELISSA&-i,82,163
Dallas South,IDMELISSA&-i,83,310
Midwest,IDMELISSA&-i,84,179
Dallas North,IDMELISSA&-i,85,449
Midwest,IDMELISSA&-i,86,434
Chicago,IDMELISSA&-i,87,173
Kentucky,IDMELISSA&-i,88,159
Chicago,IDMELISSA&-i,90,115
Columbus,IDMELISSA&-i,91,192
Columbus,IDMELISSA&-i,92,29
Minnesota,IDMELISSA&-i,93,61
Chicago,IDMELISSA&-i,94,159
Houston South,IDMELISSA&-i,95,197
Minnesota,IDMELISSA&-i,96,228
Kentucky,IDMELISSA&-i,97,271
Tarrant County,IDMELISSA&-i,98,128
Midwest,IDMELISSA&-i,99,271
Indiana,IDMELISSA&-i,100,201
Chicago,IDMELISSA&-i,101,66
Indiana,IDMELISSA&-i,102,167
Wisconsin,IDMELISSA&-i,103,86
Austin,IDMELISSA&-i,104,610
Oklahoma,IDMELISSA&-i,105,154
Arizona,IDMELISSA&-i,106,139
Southern Ohio,IDMELISSA&-i,107,324
Chicago,IDMELISSA&-i,108,52
Dallas South,IDMELISSA&-i,109,357
Oklahoma,IDMELISSA&-i,110,140
Tarrant County,IDMELISSA&-i,111,165
California,IDMELISSA&-i,112,331
San Antonio,IDMELISSA&-i,113,249
Oklahoma,IDMELISSA&-i,114,155
Chicago,IDMELISSA&-i,115,194
Kentucky,IDMELISSA&-i,116,122
Chicago,IDMELISSA&-i,117,128
Austin,IDMELISSA&-i,118,187
Chicago,IDMELISSA&-i,119,206
St. Louis,IDMELISSA&-i,120,140
Columbus,IDMELISSA&-i,121,79
California,IDMELISSA&-i,122,149
St. Louis,IDMELISSA&-i,123,210
Chicago,IDMELISSA&-i,124,64
Georgia,IDMELISSA&-i,125,83
Georgia,IDMELISSA&-i,126,118
Dallas Flagship,IDMELISSA&-r,1,10369
Dallas South,IDMELISSA&-r,2,1668
Tarrant County,IDMELISSA&-r,3,2206
San Antonio,IDMELISSA&-r,4,1168
Austin,IDMELISSA&-r,5,3534
Houston North,IDMELISSA&-r,6,2982
Austin,IDMELISSA&-r,7,1705
Washington,IDPEEPERS-r,71,1632
Arizona,IDPEEPERS-r,72,2596
Midwest,IDPEEPERS-r,73,1421
Austin,IDPEEPERS-r,75,1823
Austin,IDPEEPERS-r,76,1749
Penn-Cleveland,IDPEEPERS-r,77,1901
Midwest,IDPEEPERS-r,78,757
Southern Ohio,IDPEEPERS-r,80,1154
Tarrant County,IDPEEPERS-r,81,1754
Southern Ohio,IDPEEPERS-r,82,2072
Dallas South,IDPEEPERS-r,83,1423
Midwest,IDPEEPERS-r,84,2125
Dallas North,IDPEEPERS-r,85,2241
Midwest,IDPEEPERS-r,86,1796
Chicago,IDPEEPERS-r,87,1889
Kentucky,IDPEEPERS-r,88,975
Chicago,IDPEEPERS-r,90,1086
Columbus,IDPEEPERS-r,91,1410
Columbus,IDPEEPERS-r,92,315
Minnesota,IDPEEPERS-r,93,70
Chicago,IDPEEPERS-r,94,1482
Houston South,IDPEEPERS-r,95,1315
Minnesota,IDPEEPERS-r,96,2566
Kentucky,IDPEEPERS-r,97,772
Tarrant County,IDPEEPERS-r,98,1544
Midwest,IDPEEPERS-r,99,2243
Indiana,IDPEEPERS-r,100,1567
Chicago,IDPEEPERS-r,101,1581
Indiana,IDPEEPERS-r,102,838
Wisconsin,IDPEEPERS-r,103,349
Austin,IDPEEPERS-r,104,2113
Oklahoma,IDPEEPERS-r,105,938
Arizona,IDPEEPERS-r,106,2016
Southern Ohio,IDPEEPERS-r,107,1744
Dallas South,IDPEEPERS-r,109,1708
Oklahoma,IDPEEPERS-r,110,1002
Tarrant County,IDPEEPERS-r,111,845
California,IDPEEPERS-r,112,1969
San Antonio,IDPEEPERS-r,113,2080
Oklahoma,IDPEEPERS-r,114,1318
Chicago,IDPEEPERS-r,115,1414
Kentucky,IDPEEPERS-r,116,957
Chicago,IDPEEPERS-r,117,1114
Austin,IDPEEPERS-r,118,1932
Chicago,IDPEEPERS-r,119,1529
St. Louis,IDPEEPERS-r,120,1469
Columbus,IDPEEPERS-r,121,515
California,IDPEEPERS-r,122,872
St. Louis,IDPEEPERS-r,123,1505
Chicago,IDPEEPERS-r,124,969
Georgia,IDPEEPERS-r,125,1026
Georgia,IDPEEPERS-r,126,1216
St. Louis,IDPEEPERS-r,127,393
Tarrant County,IDSALESCOR-i,3,-2
Austin,IDSALESCOR-i,5,9
Austin,IDSALESCOR-i,7,0
Minnesota,IDSALESCOR-i,23,-2
San Antonio,IDSALESCOR-i,29,0
Southern Ohio,IDSALESCOR-i,30,6
Midwest,IDSALESCOR-i,31,16
Tarrant County,IDSALESCOR-i,33,3
Indiana,IDSALESCOR-i,39,1
Southern Ohio,IDSALESCOR-i,45,12
Wisconsin,IDSALESCOR-i,51,1
Washington,IDSALESCOR-i,54,1
Dallas North,IDSALESCOR-i,59,6
Tarrant County,IDSALESCOR-i,60,-3
Penn-Cleveland,IDSALESCOR-i,61,21
Dallas North,IDSALESCOR-i,65,3
Penn-Cleveland,IDSALESCOR-i,66,2
Penn-Cleveland,IDSALESCOR-i,77,1
Tarrant County,IDSALESCOR-i,81,1
Columbus,IDSALESCOR-i,92,0
Wisconsin,IDSALESCOR-i,103,3
Austin,IDSALESCOR-i,104,3
Dallas South,IDSALESCOR-i,109,1
California,IDSALESCOR-i,112,7
San Antonio,IDSALESCOR-i,113,5
Oklahoma,IDSALESCOR-i,114,3
Chicago,IDSALESCOR-i,115,1
Chicago,IDSALESCOR-i,117,1
Dallas Flagship,IDSALESCOR-r,1,2658
Dallas South,IDSALESCOR-r,2,411
Tarrant County,IDSALESCOR-r,3,332
San Antonio,IDSALESCOR-r,4,950
Austin,IDSALESCOR-r,5,603
Houston North,IDSALESCOR-r,6,876
Austin,IDSALESCOR-r,7,359
Dallas North,IDSALESCOR-r,8,711
Houston North,IDSALESCOR-r,9,685
San Antonio,IDSALESCOR-r,10,358
Houston South,IDSALESCOR-r,11,507
Tarrant County,IDSALESCOR-r,12,265
Kentucky,IDSALESCOR-r,13,52
Wisconsin,IDSALESCOR-r,14,133
Houston South,IDSALESCOR-r,15,969
Dallas South,IDSALESCOR-r,16,421
Austin,IDSALESCOR-r,17,422
Tarrant County,IDSALESCOR-r,18,505
Columbus,IDSALESCOR-r,19,12
Houston South,IDSALESCOR-r,20,336
Houston North,IDSALESCOR-r,21,932
Washington,IDSALESCOR-r,22,216
Minnesota,IDSALESCOR-r,23,657
Houston South,IDSALESCOR-r,24,485
San Antonio,IDSALESCOR-r,25,712
Minnesota,IDSALESCOR-r,26,784
Washington,IDSALESCOR-r,27,32
San Antonio,IDSALESCOR-r,29,385
Southern Ohio,IDSALESCOR-r,30,508
Midwest,IDSALESCOR-r,31,1036
Southern Ohio,IDSALESCOR-r,32,572
Austin,IDUSPLAYIN-r,118,574
Chicago,IDUSPLAYIN-r,119,244
St. Louis,IDUSPLAYIN-r,120,383
Columbus,IDUSPLAYIN-r,121,84
California,IDUSPLAYIN-r,122,587
St. Louis,IDUSPLAYIN-r,123,315
Chicago,IDUSPLAYIN-r,124,266
Georgia,IDUSPLAYIN-r,125,340
Georgia,IDUSPLAYIN-r,126,198
St. Louis,IDUSPLAYIN-r,127,147
Dallas Flagship,IDWISHPETS-i,1,338
Dallas South,IDWISHPETS-i,2,110
Tarrant County,IDWISHPETS-i,3,93
San Antonio,IDWISHPETS-i,4,62
Austin,IDWISHPETS-i,5,126
Houston North,IDWISHPETS-i,6,33
Austin,IDWISHPETS-i,7,79
Dallas North,IDWISHPETS-i,8,79
Houston North,IDWISHPETS-i,9,55
San Antonio,IDWISHPETS-i,10,61
Houston South,IDWISHPETS-i,11,56
Tarrant County,IDWISHPETS-i,12,69
Kentucky,IDWISHPETS-i,13,38
Wisconsin,IDWISHPETS-i,14,31
Houston South,IDWISHPETS-i,15,99
Dallas South,IDWISHPETS-i,16,40
Austin,IDWISHPETS-i,17,142
Tarrant County,IDWISHPETS-i,18,95
Columbus,IDWISHPETS-i,19,40
Houston South,IDWISHPETS-i,20,62
Houston North,IDWISHPETS-i,21,38
Washington,IDWISHPETS-i,22,102
Minnesota,IDWISHPETS-i,23,94
Houston South,IDWISHPETS-i,24,92
San Antonio,IDWISHPETS-i,25,95
Minnesota,IDWISHPETS-i,26,120
San Antonio,IDWISHPETS-i,29,112
Southern Ohio,IDWISHPETS-i,30,113
Midwest,IDWISHPETS-i,31,154
Southern Ohio,IDWISHPETS-i,32,64
Tarrant County,IDWISHPETS-i,33,86
Washington,IDWISHPETS-i,34,53
Wisconsin,IDWISHPETS-i,35,41
Minnesota,IDWISHPETS-i,36,136
California,IDWISHPETS-i,37,80
Indiana,IDWISHPETS-i,38,75
Indiana,IDWISHPETS-i,39,72
Columbus,IDWISHPETS-i,40,59
Wisconsin,IDWISHPETS-i,41,61
Penn-Cleveland,IDWISHPETS-i,42,79
Dallas North,IDWISHPETS-i,43,51
Houston North,IDWISHPETS-i,44,96
Southern Ohio,IDWISHPETS-i,45,48
Dallas South,IDWISHPETS-i,46,86
Indiana,IDWISHPETS-i,47,69
Washington,IDWISHPETS-i,48,70
Dallas South,IDWISHPETS-i,49,47
Penn-Cleveland,IDWISHPETS-i,50,54
Wisconsin,IDWISHPETS-i,51,53
Columbus,IDWISHPETS-i,52,59
Minnesota,IDWISHPETS-i,53,60
Washington,IDWISHPETS-i,54,94
California,IDWISHPETS-i,55,41
Houston North,IDWISHPETS-i,56,100
Austin,IDWISHPETS-i,57,112
Dallas North,IDWISHPETS-i,58,123
Dallas North,IDWISHPETS-i,59,71
Tarrant County,IDWISHPETS-i,60,50
Penn-Cleveland,IDWISHPETS-i,61,41
Penn-Cleveland,IDWISHPETS-i,62,34
Washington,IDWISHPETS-i,64,82
Dallas North,IDWISHPETS-i,65,96
Penn-Cleveland,IDWISHPETS-i,66,47
California,IDWISHPETS-i,67,64
Minnesota,IDWISHPETS-i,68,75
Arizona,IDWISHPETS-i,69,45
Midwest,IDWISHPETS-i,70,86
Washington,IDWISHPETS-i,71,57
Arizona,IDWISHPETS-i,72,33
Midwest,IDWISHPETS-i,73,76
Houston South,IDWISHPETS-i,74,53
Austin,IDWISHPETS-i,75,123
Austin,IDWISHPETS-i,76,54
Penn-Cleveland,IDWISHPETS-i,77,54
Midwest,IDWISHPETS-i,78,54
Southern Ohio,IDWISHPETS-i,80,57
Tarrant County,IDWISHPETS-i,81,182
Southern Ohio,IDWISHPETS-i,82,73
Dallas South,IDWISHPETS-i,83,118
Midwest,IDWISHPETS-i,84,42
Dallas North,IDWISHPETS-i,85,102
Midwest,IDWISHPETS-i,86,108
Chicago,IDWISHPETS-i,87,59
Kentucky,IDWISHPETS-i,88,56
Chicago,IDWISHPETS-i,90,73
Columbus,IDWISHPETS-i,91,30
Columbus,IDWISHPETS-i,92,6
Minnesota,IDWISHPETS-i,93,7
Chicago,IDWISHPETS-i,94,55
Houston South,IDWISHPETS-i,95,57
Minnesota,IDWISHPETS-i,96,72
Kentucky,IDWISHPETS-i,97,50
